,M,b,dif,info,spread
0,0,0.0,-72.65491527450604,1,0
0,0,0.0,15.367475458255967,1,0
0,0,0.0,30.37069997025401,1,0
0,0,0.0,-11.213509466957703,1,0
0,0,0.0,81.65206626936924,1,0
0,0,0.0,-3.7753674811701785,1,0
0,0,0.0,10.114716420288687,1,0
0,0,0.0,33.45155163572235,1,0
0,0,0.0,-14.517652625561368,1,0
0,0,0.0,-5.936179753575971,1,0
0,0,0.0,66.23447450494677,1,0
0,0,0.0,52.06247299476945,1,0
0,0,0.0,-43.054572477912416,1,0
0,0,0.0,34.750936038467444,1,0
0,0,0.0,-5.437094498791339,1,0
0,0,0.0,33.199230216384194,1,0
0,0,0.0,-16.794260601394626,1,0
0,0,0.0,-17.98661841998296,1,0
0,0,0.0,28.010990876231062,1,0
0,0,0.0,22.930415623375666,1,0
0,0,0.0,-6.6775304152674835,1,0
0,0,0.0,44.56609983525345,1,0
0,0,0.0,3.0799976598291323,1,0
0,0,0.0,-31.28893224540093,1,0
0,0,0.0,13.615673118271388,1,0
0,0,0.0,-32.71863976108193,1,0
0,0,0.0,24.375135190302444,1,0
0,0,0.0,-16.10259032649583,1,0
